,mal_id,title_english,popularity,score,rating,genres,studios,themes,demographics,synopsis,neighbor,cluster,images_url
476,35073,Overlord II,152,7.76,R - 17+ (violence & profanity),"['Action', 'Adventure', 'Fantasy']",Madhouse,"['Isekai', 'Video Game']",[],"['shut', 'gown', 'ainz', 'members', 'ooal', 'nazarick', 'guild', 'world', 'momonga', 'game']","[246, 364, 365, 660, 697, 801]",13,https://cdn.myanimelist.net/images/anime/1212/113415.jpg
477,210,Ranma ½,879,7.76,R+ - Mild Nudity,"['Comedy', 'Fantasy', 'Slice of Life']",Studio Deen,"['Magical Sex Shift', 'Martial Arts']",Shounen,"['meet', 'akane', 'tendo', 'soun', 'artist', 'cursed', 'turn', 'saotome', 'martial', 'ranma']","[232, 792, 157, 356, 743, 234, 370, 277, 548, 216, 363, 542, 800, 804, 544, 805, 81, 254, 413, 313, 318, 661, 369, 824, 280, 808, 455, 696, 247, 488, 299, 233, 258, 694, 818, 275, 500, 264, 354, 845, 103, 104, 236, 715, 550, 441, 330, 686, 211, 199, 251, 822, 186, 664, 40, 560, 195, 92, 160, 836, 834, 327, 407, 720, 381, 690, 484]",5,https://cdn.myanimelist.net/images/anime/13/6441.jpg
478,43691,Kageki Shojo!!,2234,7.76,PG-13 - Teens 13 or older,Drama,Pine Jam,"['Performing Arts', 'School']",Shoujo,"['mal', 'rise', 'following', 'male', 'classmates', 'female', 'school', 'sarasa', 'kouka', 'ai']","[431, 430, 624, 189, 143, 630, 302, 782, 262, 109, 204, 167, 666, 419, 681, 471, 591, 475, 806, 304, 69, 203, 122, 142, 376, 323, 529, 674, 260, 252, 493, 744, 683, 776, 412, 615, 314, 847, 459]",4,https://cdn.myanimelist.net/images/anime/1944/114427.jpg
479,26,Texhnolyze,907,7.76,R+ - Mild Nudity,"['Action', 'Drama', 'Sci-Fi']",Madhouse,Psychological,[],"['young', 'soon', 'place', 'group', 'takes', 'ichise', 'organo', 'texhnolyze', 'city', 'lux']","[176, 121, 93, 399, 192, 355, 853, 678, 99, 125, 209, 290, 725, 421, 639, 432, 38, 42, 268, 831, 826, 128, 614, 751, 708, 654, 573, 3, 79, 731, 584, 541]",11,https://cdn.myanimelist.net/images/anime/3/18165.jpg
480,31733,Pretty Guardian Sailor Moon Crystal Season III,2626,7.75,PG-13 - Teens 13 or older,"['Fantasy', 'Romance']",Toei Animation,"['Mahou Shoujo', 'Mythology']",Shoujo,"['black', 'power', 'silver', 'kingdom', 'death', 'chibiusa', 'guardians', 'usagi', 'moon', 'sailor']","[523, 522, 640, 398, 347, 350]",19,https://cdn.myanimelist.net/images/anime/3/78859.jpg
481,39196,Welcome to Demon School! Iruma-kun,483,7.75,PG-13 - Teens 13 or older,"['Comedy', 'Fantasy']",Bandai Namco Pictures,"['Isekai', 'Mythology', 'School']",Shounen,"['blend', 'school', 'world', 'old', 'human', 'demons', 'year', 'sullivan', 'demon', 'iruma']","[239, 272, 424, 717, 757, 402, 460, 271, 403, 96, 671, 646, 377, 754, 482, 220, 333, 196, 414, 629, 341, 651, 623, 710, 505, 783, 362]",7,https://cdn.myanimelist.net/images/anime/1009/103187.jpg
482,154,Shaman King,583,7.75,PG-13 - Teens 13 or older,"['Action', 'Adventure', 'Comedy', 'Supernatural']",Xebec,Super Power,Shounen,"['begin', 'reshape', 'new', 'world', 'fight', 'local', 'gang', 'spirits', 'shaman', 'manta']","[671, 646, 377, 505, 220, 96, 333, 717, 757, 196, 414, 271, 424, 629, 341, 710, 623, 362, 403, 460, 651, 402, 783, 481, 272, 239, 754]",7,https://cdn.myanimelist.net/images/anime/1722/99235.jpg
483,32673,Poco's Udon World,1545,7.75,PG-13 - Teens 13 or older,"['Slice of Life', 'Supernatural']",LIDENFILMS,"['Anthropomorphic', 'Childcare', 'Iyashikei']",Seinen,"['father', 'city', 'relationship', 'boy', 'inside', 'decides', 'return', 'kagawa', 'life', 'souta']","[372, 729, 653, 609, 223, 117, 11, 108, 238, 86, 212, 543, 547, 762, 43, 770, 606, 452, 859, 422, 114, 31, 163, 76, 39, 349, 453, 552, 578, 670, 689, 724, 193, 580]",10,https://cdn.myanimelist.net/images/anime/10/82343.jpg
484,28999,Charlotte,65,7.75,PG-13 - Teens 13 or older,Drama,P.A. Works,"['School', 'Super Power']",[],"['hoshinoumi', 'memories', 'use', 'shunsuke', 'council', 'abilities', 'nao', 'student', 'yuu', 'ability']","[818, 836, 500, 354, 542, 199, 195, 275, 696, 488, 299, 247, 211, 330, 800, 264, 40, 455, 369, 845, 808, 413, 805, 363, 715, 186, 560, 664, 251, 318, 550, 544, 236, 441, 804, 216, 258, 92, 824, 690, 477, 694, 327, 160, 234, 792, 720, 356, 277, 548, 834, 686, 157, 370, 743, 661, 822, 381, 104, 103, 280, 81, 254, 232, 407, 313, 233]",5,https://cdn.myanimelist.net/images/anime/12/74683.jpg
485,1818,Claymore,278,7.75,R+ - Mild Nudity,"['Action', 'Adventure', 'Fantasy']",Madhouse,"['Gore', 'Mythology', 'Super Power']",Shounen,"['strength', 'sense', 'introduces', 'warrior', 'yoma', 'claymores', 'ability', 'arc', 'yoki', 'warriors']","[1, 326, 569, 171, 802, 388, 533, 668, 416, 555, 748, 635, 486, 8, 184, 579, 693, 536, 295, 667, 191, 41, 298, 501, 625, 217, 567, 519, 497, 153, 747, 257, 151, 334, 793, 511, 394]",6,https://cdn.myanimelist.net/images/anime/3/21834.jpg
486,40906,Dragon Quest: The Adventure of Dai,2416,7.75,PG-13 - Teens 13 or older,"['Action', 'Adventure', 'Fantasy']",Toei Animation,[],Shounen,"['demon', 'peace', 'commander', 'defeat', 'avan', 'king', 'island', 'vearn', 'hadlar', 'dai']","[635, 579, 693, 184, 667, 8, 416, 388, 295, 41, 536, 171, 748, 326, 217, 747, 802, 519, 567, 555, 501, 625, 497, 668, 334, 298, 485, 153, 151, 191, 1, 511, 793, 394, 257, 569, 533]",6,https://cdn.myanimelist.net/images/anime/1499/109126.jpg
487,2508,Genshiken 2,2098,7.75,R - 17+ (violence & profanity),"['Comedy', 'Slice of Life']",Arms,Parody,[],"['actually', 'university', 'group', 'self', 'genshiken', 'time', 'characters', 'otaku', 'sasahara', 'club']","[832, 358, 342, 641, 444, 27, 297, 750, 779, 351, 248, 222, 712, 749, 94, 131, 16, 467, 763, 514, 786, 773, 227, 781, 278, 597, 194, 180, 438]",0,https://cdn.myanimelist.net/images/anime/1958/94708.jpg
488,39940,Food Wars! The Fourth Plate,341,7.75,PG-13 - Teens 13 or older,"['Gourmet', 'Ecchi']",J.C.Staff,School,Shounen,"['stake', 'learned', 'ahead', 'using', 'culinary', 'rebel', 'erina', 'souma', 'tootsuki', 'face']","[299, 247, 696, 264, 275, 500, 413, 808, 330, 694, 354, 455, 211, 258, 845, 236, 544, 715, 318, 824, 441, 104, 800, 103, 280, 804, 550, 195, 186, 199, 822, 251, 81, 254, 92, 805, 664, 560, 542, 216, 160, 327, 369, 834, 363, 818, 720, 277, 548, 234, 356, 370, 743, 157, 792, 690, 381, 836, 232, 477, 40, 686, 407, 661, 313, 484, 233]",5,https://cdn.myanimelist.net/images/anime/1072/110175.jpg
489,31433,Legend of the Galactic Heroes: Die Neue These,2125,7.75,R - 17+ (violence & profanity),"['Drama', 'Sci-Fi']",Production I.G,"['Adult Cast', 'Military', 'Space']",[],"['empire', 'characters', 'phezzan', 'reinhard', 'galaxy', 'military', 'free', 'galactic', 'main', 'story']","[107, 162, 410, 659, 851, 400, 620, 168, 841, 611, 340, 767, 637, 594, 535, 675, 185, 492, 599, 24, 840, 815, 684, 508, 408, 556, 745, 598, 98, 699]",12,https://cdn.myanimelist.net/images/anime/1104/91793.jpg
490,48849,Sonny Boy,820,7.75,PG-13 - Teens 13 or older,"['Award Winning', 'Mystery']",Madhouse,"['Isekai', 'Super Power']",[],"['middle', 'alternate', 'supernatural', 'years', 'realize', 'class', 'student', 'groups', 'home', 'dimension']","[132, 378, 713, 296, 774, 34, 401, 368, 820, 169, 276, 231, 74, 139, 728, 255, 722, 665, 282, 499, 44, 590, 52, 539, 814, 553, 676, 324, 124, 737, 449, 852, 502, 60, 448, 706, 228, 698, 691, 807, 545]",9,https://cdn.myanimelist.net/images/anime/1509/117149.jpg
491,93,Mobile Suit Gundam SEED,1278,7.75,R - 17+ (violence & profanity),"['Action', 'Award Winning', 'Drama', 'Romance', 'Sci-Fi']",Sunrise,"['Mecha', 'Military', 'Space']",[],"['cosmos', 'athrun', 'blue', 'colony', 'orb', 'alliance', 'archangel', 'durandal', 'earth', 'zaft']","[286, 179, 245, 266, 35, 165, 14, 37, 830, 29, 494, 734, 538, 473, 551, 645, 435, 742, 844, 366, 379, 593, 446, 557, 510, 780, 420, 395, 409, 335, 562, 243, 682, 771]",23,https://cdn.myanimelist.net/images/anime/1792/91081.jpg
492,38145,My Roommate is a Cat,1165,7.74,PG-13 - Teens 13 or older,"['Comedy', 'Slice of Life']",Zero-G,"['Adult Cast', 'Pets']",[],"['outside', 'day', 'story', 'home', 'parents', 'haru', 'care', 'life', 'cat', 'subaru']","[599, 24, 594, 684, 535, 611, 340, 637, 185, 815, 675, 508, 168, 400, 840, 556, 408, 598, 745, 767, 410, 841, 162, 107, 620, 851, 659, 98, 699, 489]",12,https://cdn.myanimelist.net/images/anime/1251/99191.jpg
493,17895,Golden Time,146,7.74,PG-13 - Teens 13 or older,"['Comedy', 'Drama', 'Romance']",J.C.Staff,Love Polygon,[],"['er', 'wanted', 'kang', 'jae', 'wants', 'just', 'woo', 'min', 'lee', 'doctor']","[744, 314, 252, 204, 529, 674, 681, 782, 591, 475, 847, 630, 615, 419, 262, 323, 376, 260, 189, 806, 471, 142, 167, 624, 302, 478, 431, 143, 776, 430, 203, 122, 69, 109, 304, 666, 459, 412, 683]",4,https://cdn.myanimelist.net/images/anime/12/52091.jpg
494,19319,Gundam Build Fighters,2277,7.74,G - All Ages,"['Action', 'Sci-Fi']",Sunrise,Mecha,[],"['new', 'boy', 'quickly', 'fight', 'battle', 'tournament', 'gundam', 'sei', 'world', 'gunpla']","[435, 734, 742, 420, 780, 551, 473, 538, 29, 830, 645, 593, 557, 446, 366, 379, 510, 179, 14, 286, 409, 165, 35, 491, 37, 266, 245, 844, 243, 562, 771, 395, 335, 682]",23,https://cdn.myanimelist.net/images/anime/7/51815.jpg
495,283,Anne of Green Gables,3664,7.74,G - All Ages,Drama,Nippon Animation,Historical,[],"['help', 'acclaimed', 'shirley', 'change', 'written', 'marilla', '11', 'life', 'cuthbert', 'anne']","[634, 549, 612, 386, 711, 821, 652, 466, 451, 345, 423, 130, 32, 61, 524, 129, 760, 644, 739, 843, 679, 833, 397, 289, 709, 707]",22,https://cdn.myanimelist.net/images/anime/1428/97069.jpg
496,1887,Lucky☆Star,292,7.74,PG-13 - Teens 13 or older,Comedy,Kyoto Animation,"['CGDCT', 'Gag Humor', 'Otaku Culture', 'School']",[],"['making', 'eccentric', 'spice', 'lively', 'culture', 'tradition', 'foods', 'lives', 'school', 'otaku']","[672, 434, 173, 530, 306, 540, 118, 187, 727, 470, 785, 320, 759, 733, 622, 778, 855, 828, 839, 315, 389, 829]",3,https://cdn.myanimelist.net/images/anime/1561/115660.jpg
497,1254,Saint Seiya: Knights of the Zodiac,1176,7.74,PG-13 - Teens 13 or older,"['Adventure', 'Fantasy', 'Sci-Fi']",Toei Animation,[],Shounen,"['young', 'sister', 'looking', '青銅聖闘士', 'goddess', 'time', 'knight', 'warriors', 'seiya', 'bronze']","[555, 668, 625, 501, 748, 802, 326, 416, 171, 184, 388, 635, 8, 486, 667, 693, 579, 295, 334, 567, 151, 536, 41, 519, 217, 511, 191, 747, 153, 394, 298, 793, 257, 485, 569, 1, 533]",6,https://cdn.myanimelist.net/images/anime/9/28496.jpg
498,7724,Shiki,339,7.74,R - 17+ (violence & profanity),"['Horror', 'Mystery', 'Supernatural', 'Suspense']",Daume,"['Gore', 'Psychological', 'Vampire']",[],"['hot', 'pile', 'death', 'spread', 'living', 'deaths', 'sotoba', 'young', 'begin', 'village']","[391, 210, 627, 392, 628, 616, 215, 250, 145, 385, 790, 273, 566, 338, 813, 140, 63, 75, 102, 632, 572, 219, 164, 67, 56, 531, 842, 648]",17,https://cdn.myanimelist.net/images/anime/1531/119165.jpg
499,1279,The Mysterious Cities of Gold,5354,7.74,PG-13 - Teens 13 or older,"['Adventure', 'Sci-Fi']",Pierrot,Historical,[],"['parents', 'medallion', 'sun', 'new', 'way', 'world', 'gold', 'mysterious', 'cities', 'esteban']","[728, 722, 52, 169, 814, 590, 449, 737, 124, 324, 44, 255, 282, 139, 665, 676, 539, 378, 774, 231, 60, 553, 852, 706, 502, 448, 713, 296, 820, 74, 228, 276, 698, 490, 132, 807, 691, 368, 401, 34, 545]",9,https://cdn.myanimelist.net/images/anime/7/39543.jpg
500,407,Detective School Q,3448,7.74,PG-13 - Teens 13 or older,"['Comedy', 'Drama', 'Mystery']",Pierrot,Detective,Shounen,"['renowned', 'detectives', 'pluto', 'class', 'famous', 'work', 'school', 'dan', 'solve', 'detective']","[275, 696, 488, 299, 247, 264, 330, 211, 354, 413, 195, 808, 845, 455, 694, 715, 199, 236, 441, 544, 258, 186, 800, 542, 818, 318, 550, 824, 104, 804, 103, 251, 92, 560, 664, 822, 280, 805, 327, 160, 834, 369, 216, 81, 254, 690, 720, 363, 836, 277, 381, 234, 40, 356, 370, 157, 548, 792, 743, 686, 477, 407, 232, 661, 313, 484, 233]",5,https://cdn.myanimelist.net/images/anime/1/407.jpg
501,8311,Tegami Bachi: Letter Bee Reverse,2481,7.74,PG-13 - Teens 13 or older,"['Adventure', 'Fantasy', 'Supernatural']",Pierrot Plus,[],Shounen,"['gaichuu', 'sun', 'letters', 'delivery', 'town', 'amberground', 'letter', 'gauche', 'lag', 'bee']","[625, 555, 802, 748, 326, 171, 497, 567, 668, 519, 334, 217, 388, 416, 151, 298, 184, 153, 635, 486, 693, 579, 667, 8, 191, 295, 793, 41, 511, 536, 747, 394, 257, 485, 569, 1, 533]",6,https://cdn.myanimelist.net/images/anime/4/26472.jpg
502,10357,Humanity Has Declined,1134,7.74,PG-13 - Teens 13 or older,"['Adventure', 'Comedy', 'Fantasy']",AIC ASTA,[],[],"['like', 'fairies', 'unnamed', 'regressed', 'declined', 'numbers', 'apocalyptic', 'elf', 'things', 'humanity']","[852, 60, 706, 124, 324, 590, 807, 691, 228, 737, 499, 722, 52, 728, 44, 698, 449, 139, 74, 169, 553, 820, 255, 814, 448, 665, 774, 378, 539, 713, 282, 276, 676, 296, 490, 231, 132, 368, 545, 401, 34]",9,https://cdn.myanimelist.net/images/anime/4/45704.jpg
503,18153,Beyond the Boundary,113,7.73,PG-13 - Teens 13 or older,"['Action', 'Fantasy']",Kyoto Animation,School,[],"['exist', 'half', 'supernatural', 'humans', 'kill', 'spirit', 'mirai', 'human', 'akihito', 'youmu']","[442, 704, 259, 765, 810, 415, 515, 348, 752, 561, 465, 287, 285, 426, 507, 705, 582, 516, 161, 237, 300, 657, 663, 825, 311, 357, 292, 138, 229, 112]",25,https://cdn.myanimelist.net/images/anime/3/85468.jpg
504,31637,GATE Part 2,375,7.73,R - 17+ (violence & profanity),"['Action', 'Adventure', 'Fantasy']",A-1 Pictures,"['Isekai', 'Military']",[],"['lieutenant', 'father', 'attempting', 'measures', 'conquering', 'political', 'infamous', 'empire', 'itami', 'jsdf']","[730, 576, 332, 649, 787, 443, 418, 626, 152, 135, 83, 700, 383, 827, 532, 429, 116, 642, 662, 360]",16,https://cdn.myanimelist.net/images/anime/8/77382.jpg
505,479,The Law of Ueki,1685,7.73,PG-13 - Teens 13 or older,"['Action', 'Adventure', 'Supernatural']",Studio Deen,Super Power,Shounen,"['celestial', 'new', 'power', 'world', 'student', 'tournament', 'japanese', 'king', 'version', 'ueki']","[220, 333, 646, 482, 377, 671, 96, 710, 757, 341, 629, 271, 623, 362, 717, 196, 414, 424, 651, 460, 783, 402, 403, 754, 272, 239, 481]",7,https://cdn.myanimelist.net/images/anime/8/20596.jpg
506,24893,Knights of Sidonia: Battle for Planet Nine,1661,7.73,R - 17+ (violence & profanity),"['Action', 'Sci-Fi']",Polygon Pictures,"['Mecha', 'Space']",Seinen,"['layer', 'kabizashi', 'core', 'story', 'known', 'pilot', 'garde', 'sidonia', 'human', 'gauna']","[123, 101, 20, 78, 353, 126, 291, 208, 28, 456, 588, 141, 650, 404, 777, 175, 359, 170, 775, 90, 159, 80, 791, 445, 373, 601, 65, 768]",18,https://cdn.myanimelist.net/images/anime/11/72712.jpg
507,534,Slayers,1467,7.73,PG-13 - Teens 13 or older,"['Adventure', 'Comedy', 'Fantasy']",E&G Films,Mythology,[],"['distress', 'ambush', 'man', 'band', 'posthaste', 'way', 'guardian', 'powerful', 'world', 'lina']","[161, 300, 237, 465, 516, 752, 810, 112, 229, 705, 825, 415, 138, 426, 657, 561, 259, 704, 292, 357, 663, 582, 311, 442, 515, 348, 503, 765, 287, 285]",25,https://cdn.myanimelist.net/images/anime/6/19870.jpg
508,4814,Junjo Romantica 2,1201,7.73,PG-13 - Teens 13 or older,"['Boys Love', 'Comedy', 'Drama', 'Romance']",Studio Deen,[],[],"['continuing', 'story', 'second', 'junjou', 'romantica']","[408, 556, 598, 745, 637, 684, 340, 24, 599, 492, 185, 620, 594, 851, 611, 535, 168, 400, 410, 107, 841, 675, 815, 162, 840, 767, 659, 98, 699, 489]",12,https://cdn.myanimelist.net/images/anime/6/38417.jpg
509,1562,The Wallflower,1322,7.73,PG-13 - Teens 13 or older,Comedy,Nippon Animation,Reverse Harem,Shoujo,"['niece', 'mansion', 'live', 'manage', 'change', 'boys', 'aunt', 'life', 'lady', 'sunako']","[367, 156, 559, 284, 9, 261, 817, 256, 197, 293, 797, 221, 794, 643, 181, 546, 382, 716, 472, 319, 755, 570, 352, 789, 795, 589, 656, 316, 309]",14,https://cdn.myanimelist.net/images/anime/11/7701.jpg
510,95,∀ Gundam,2989,7.73,PG-13 - Teens 13 or older,"['Action', 'Adventure', 'Drama', 'Romance', 'Sci-Fi']","['Sunrise', 'Nakamura Production']","['Mecha', 'Military', 'Space']",[],"['turn', 'broken', 'moonrace', 'family', 'like', 'doll', 'white', 'moon', 'rolan', 'earth']","[366, 379, 473, 538, 551, 645, 593, 446, 557, 742, 734, 780, 420, 435, 494, 682, 844, 395, 562, 409, 830, 335, 491, 286, 29, 179, 14, 165, 35, 266, 245, 37, 243, 771]",23,https://cdn.myanimelist.net/images/anime/4/78330.jpg
511,1293,Urusei Yatsura,2109,7.72,PG-13 - Teens 13 or older,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']","['Pierrot', 'Studio Deen']",[],Shounen,"['shinobu', 'school', 'player', 'planet', 'game', 'oni', 'despite', 'competition', 'lum', 'ataru']","[394, 151, 793, 257, 191, 153, 501, 625, 497, 555, 668, 298, 802, 334, 748, 326, 171, 567, 519, 388, 416, 217, 184, 635, 486, 8, 693, 579, 667, 295, 41, 536, 747, 569, 485, 533, 1]",6,https://cdn.myanimelist.net/images/anime/9/17573.jpg
512,9074,Arakawa Under the Bridge x Bridge,1298,7.72,PG-13 - Teens 13 or older,"['Comedy', 'Romance']",Shaft,[],Seinen,"['bullies', 'weirdos', 'owes', 'living', 'tells', 'life', 'indebted', 'kou', 'arakawa', 'bridge']","[673, 837, 331, 819, 603, 585, 433, 230, 702, 85, 766, 458, 198, 50, 105, 2, 718, 633, 736, 685, 605, 454, 310, 857, 521]",26,https://cdn.myanimelist.net/images/anime/1851/98621.jpg
513,48916,Love Live! Nijigasaki High School Idol Club Season 2,3571,7.72,PG-13 - Teens 13 or older,Slice of Life,Sunrise,"['Idols (Female)', 'Music', 'School']",[],"['odaiba', 'idol', 'free', 'progresses', 'attempt', 'girls', 'story', 'club', 'nijigasaki', 'school']","[756, 325, 677, 468, 307, 147, 308, 517, 577, 595, 427, 613, 769, 263, 655, 337, 213, 604, 177, 417, 518, 658, 799, 701, 267, 201, 294, 534, 740, 301, 380, 854, 155, 520, 13, 607, 361, 565, 100, 47, 848, 719, 463, 680, 838, 764, 669, 428]",8,https://cdn.myanimelist.net/images/anime/1586/121947.jpg
514,8795,Panty & Stocking with Garterbelt,554,7.72,R - 17+ (violence & profanity),"['Action', 'Comedy', 'Supernatural', 'Ecchi']",Gainax,"['Gag Humor', 'Parody']",[],"['led', 'task', 'duties', 'priest', 'garterbelt', 'weapons', 'panty', 'stocking', 'ghosts', 'angels']","[763, 222, 248, 749, 712, 351, 786, 297, 750, 641, 278, 342, 773, 358, 27, 779, 487, 832, 131, 94, 444, 16, 467, 194, 180, 438, 227, 781, 597]",0,https://cdn.myanimelist.net/images/anime/12/73643.jpg
515,19703,Kyousougiga,1162,7.72,PG-13 - Teens 13 or older,"['Action', 'Fantasy', 'Supernatural']",Toei Animation,[],[],"['drew', 'life', 'family', 'lady', 'end', 'yakushimaru', 'return', 'myōe', 'kyoto', 'koto']","[348, 765, 561, 704, 810, 752, 442, 503, 705, 663, 582, 657, 357, 516, 426, 825, 311, 415, 292, 259, 465, 507, 161, 300, 237, 138, 229, 112, 287, 285]",25,https://cdn.myanimelist.net/images/anime/5/85431.jpg
516,43523,Tsukimichi -Moonlit Fantasy-,644,7.72,PG-13 - Teens 13 or older,"['Action', 'Adventure', 'Comedy', 'Fantasy']",C2C,Isekai,[],"['female', 'free', 'captured', 'diento', 'trade', 'slave', 'ariane', 'elf', 'elves', 'arc']","[825, 705, 138, 112, 229, 657, 300, 507, 237, 161, 292, 357, 663, 752, 810, 561, 311, 582, 426, 465, 515, 348, 704, 415, 765, 442, 259, 503, 287, 285]",25,https://cdn.myanimelist.net/images/anime/1950/116474.jpg
517,48553,Akebi's Sailor Uniform,1362,7.72,PG-13 - Teens 13 or older,Slice of Life,CloverWorks,"['CGDCT', 'School']",[],"['old', 'circumstances', 'instead', 'roubai', 'wear', 'mother', 'life', 'uniform', 'sailor', 'school']","[577, 595, 427, 325, 677, 468, 756, 613, 513, 769, 263, 604, 417, 213, 655, 177, 307, 799, 518, 308, 147, 658, 701, 337, 267, 201, 294, 740, 534, 155, 854, 520, 301, 380, 361, 13, 47, 565, 100, 607, 848, 719, 463, 680, 838, 764, 669, 428]",8,https://cdn.myanimelist.net/images/anime/1820/120520.jpg
518,14741,"Love, Chunibyo & Other Delusions!",88,7.72,PG-13 - Teens 13 or older,"['Comedy', 'Romance']",Kyoto Animation,School,[],"['high', 'summer', 'club', 'past', 'learns', 'father', 'delusions', 'chūnibyō', 'rikka', 'yūta']","[701, 417, 213, 517, 427, 577, 613, 595, 325, 677, 468, 604, 769, 513, 756, 177, 799, 263, 655, 307, 658, 201, 308, 147, 155, 337, 534, 294, 361, 47, 267, 740, 100, 565, 848, 854, 719, 520, 13, 380, 301, 463, 607, 680, 838, 764, 669, 428]",8,https://cdn.myanimelist.net/images/anime/12/46931.jpg
519,6033,Dragon Ball Z Kai,568,7.72,PG-13 - Teens 13 or older,"['Action', 'Adventure', 'Comedy', 'Fantasy']",Toei Animation,"['Martial Arts', 'Super Power']",Shounen,"['son', 'named', 'events', 'chi', 'piccolo', 'friends', 'raditz', 'old', 'dragon', 'gokuu']","[567, 217, 748, 747, 171, 326, 334, 486, 635, 184, 802, 625, 501, 693, 579, 388, 416, 667, 555, 8, 41, 295, 536, 298, 497, 153, 668, 151, 793, 191, 485, 511, 394, 257, 1, 569, 533]",6,https://cdn.myanimelist.net/images/anime/6/14065.jpg
520,1281,Ghost Stories,1132,7.72,PG-13 - Teens 13 or older,"['Horror', 'Mystery', 'Supernatural']",Pierrot,[],[],"['local', 'brushing', 'student', 'friends', 'real', 'mother', 'haunted', 'siblings', 'school', 'ghosts']","[740, 294, 267, 854, 680, 301, 838, 658, 607, 177, 655, 604, 263, 380, 769, 799, 13, 463, 595, 427, 577, 337, 764, 201, 517, 417, 468, 677, 756, 325, 613, 848, 513, 147, 308, 307, 155, 518, 213, 719, 361, 701, 47, 565, 534, 100, 669, 428]",8,https://cdn.myanimelist.net/images/anime/1414/112029.jpg
521,5074,Birdy the Mighty: Decode 02,2769,7.72,R - 17+ (violence & profanity),"['Action', 'Comedy', 'Sci-Fi']",A-1 Pictures,[],Seinen,"['finding', 'aliens', 'senkawa', 'cephon', 'meantime', 'tsutomu', 'agent', 'earth', 'body', 'birdy']","[857, 718, 633, 454, 310, 85, 433, 585, 603, 819, 702, 837, 331, 673, 512, 230, 50, 105, 766, 458, 198, 736, 685, 2, 605]",26,https://cdn.myanimelist.net/images/anime/10/53907.jpg
522,530,Sailor Moon,570,7.71,PG-13 - Teens 13 or older,"['Fantasy', 'Romance']",Toei Animation,"['Mahou Shoujo', 'Mythology']",Shoujo,"['named', 'silver', 'mamoru', 'chibiusa', 'crystal', 'moon', 'queen', 'soldiers', 'usagi', 'sailor']","[523, 480, 640, 398, 347, 350]",19,https://cdn.myanimelist.net/images/anime/1440/92258.jpg
523,740,Sailor Moon R,1363,7.71,PG-13 - Teens 13 or older,"['Fantasy', 'Romance']",Toei Animation,"['Mahou Shoujo', 'Mythology']",Shoujo,"['ail', 'source', 'stop', 'order', 'threat', 'group', 'save', 'guardians', 'moon', 'sailor']","[480, 522, 640, 398, 347, 350]",19,https://cdn.myanimelist.net/images/anime/1/740.jpg
524,1375,My Daddy Long Legs,4883,7.71,G - All Ages,"['Comedy', 'Romance', 'Slice of Life']",Nippon Animation,"['Historical', 'School']",[],"['memorial', 'catching', 'source', 'ann', 'world', 'orphan', 'legs', 'long', 'daddy', 'judy']","[129, 61, 32, 466, 711, 549, 821, 130, 843, 612, 644, 739, 423, 345, 634, 495, 652, 386, 760, 451, 397, 289, 709, 707, 833, 679]",22,https://cdn.myanimelist.net/images/anime/1969/98819.jpg
525,38671,Fire Force,98,7.71,PG-13 - Teens 13 or older,"['Action', 'Supernatural']",David Production,[],Shounen,"['truck', '81', 'death', '51', 'lieutenant', 'charge', 'officer', 'fictional', 'rescue', 'company']","[450, 772, 46, 82, 703, 283, 115, 344, 746, 447, 638, 618, 19, 18, 110, 72, 803, 687, 97, 253, 58, 387, 554, 269, 336, 583, 0, 87, 174, 558, 564, 375, 188, 788, 241, 281, 631, 784, 610, 858, 608]",21,https://cdn.myanimelist.net/images/anime/1664/103275.jpg
526,33899,IDOLiSH7,2488,7.71,PG-13 - Teens 13 or older,Drama,TROYCA,"['Idols (Male)', 'Music']",[],"['small', 'tsumugi', 'personality', 'named', 'idols', 'struggling', 'role', 'background', 'group', 'idol']","[182, 190, 224]",27,https://cdn.myanimelist.net/images/anime/1390/90828.jpg
527,6024,Chi's New Address,3720,7.71,G - All Ages,"['Comedy', 'Slice of Life']",Madhouse,Pets,Seinen,"['allowed', 'new', 'keeping', 'house', 'apartment', 'pet', 'yamadas', 'chi']","[587, 317, 437, 457, 721, 474, 134, 225, 205, 732, 150, 390, 439, 619, 279, 592, 563, 464, 71, 695, 226, 384, 106, 343, 469, 17, 596, 692, 89, 741]",20,https://cdn.myanimelist.net/images/anime/9/14095.jpg
528,35860,Teasing Master Takagi-san,350,7.71,PG-13 - Teens 13 or older,Comedy,Shin-Ei Animation,"['Iyashikei', 'Romantic Subtext', 'School']",Shounen,"['instances', 'town', 'revenge', 'enjoys', 'rare', 'challenge', 'feel', 'teasing', 'takagi', 'nishikata']","[91, 274, 305, 393, 568, 440, 835, 200, 346, 111]",1,https://cdn.myanimelist.net/images/anime/1591/95091.jpg
